GROUP	TARGET	SALT_CONC	BIO_REPL	TIMEPOINT	CELL_COUNT	TOOL	TH_TYPE	STACK_TRIMMED	LR_SLOPE	LR_ICEPT	PEARSON_EST	PEARSON_P	PEARSON_CI95_LO	PEARSON_CI95_HI	SPEARMAN_EST	SPEARMAN_P
336	CTT1	CTT1	0.4	1	25	1611	Big-FISH	Variable	TRUE	0.565665214812777	4.57906154233822	0.89786378839923	0	0.887962808217346	0.906932928276702	0.89383279820881	0
337	CTT1	CTT1	0.4	1	2	1074	NeuertLab	Fixed	FALSE	0.922494759536726	0.0238674361271747	0.990132777426785	0	0.988884166303165	0.991241753104275	0.977053833524361	0
338	CTT1	CTT1	0.4	1	2	1074	NeuertLab	Fixed	TRUE	0.931512310469943	0.0254422657963402	0.992000446568738	0	0.990987102394819	0.992900264025947	0.979861856123017	0
339	CTT1	CTT1	0.4	1	2	1074	NeuertLab	Variable	FALSE	0.929678906140703	0.0839282494615245	0.97985590686322	0	0.977321666343107	0.982109515371026	0.929916514934619	0
340	CTT1	CTT1	0.4	1	2	1074	NeuertLab	Variable	TRUE	0.929231223932885	0.0552955014523142	0.987471537605558	0	0.985888557590657	0.988877938100031	0.959639574933097	0
341	CTT1	CTT1	0.4	1	2	1074	Big-FISH	Fixed	FALSE	0.72035271979111	0.0242554743165621	0.955123638180561	0	0.949557212560066	0.960088376933492	0.889774801920177	0
342	CTT1	CTT1	0.4	1	2	1074	Big-FISH	Fixed	TRUE	0.748918871727055	0.0139214639191262	0.961198059025527	0	0.956368284582368	0.965502633113064	0.884712636531478	0
343	CTT1	CTT1	0.4	1	2	1074	Big-FISH	Variable	FALSE	0.791553376284883	0.0469923873831952	0.970654045461738	0	0.966981465225717	0.973923547969254	0.917845727095982	0
344	CTT1	CTT1	0.4	1	2	1074	Big-FISH	Variable	TRUE	0.84552659812213	0.00140941912288146	0.970665128273711	0	0.966993911796293	0.973933412351488	0.904615470057394	0
345	CTT1	CTT1	0.4	1	30	458	NeuertLab	Fixed	FALSE	0.485710435675334	3.83740443824735	0.886768723434707	6.19938122030071e-155	0.865462270950384	0.904872984808575	0.907742690062614	3.91514567466356e-174
346	CTT1	CTT1	0.4	1	30	458	NeuertLab	Fixed	TRUE	0.681071000868997	2.81807044348456	0.975902197311609	1.28275694358202e-303	0.971110969826027	0.979906902944772	0.977413118128016	5.90933635222686e-310
347	CTT1	CTT1	0.4	1	30	458	NeuertLab	Variable	FALSE	0.508150787665669	2.46166536894472	0.888866330089581	1.12155463216714e-156	0.867926950174328	0.906651803491088	0.906553000170771	6.31348222593078e-173
348	CTT1	CTT1	0.4	1	30	458	NeuertLab	Variable	TRUE	0.53700200216659	2.43497677992796	0.905938082252879	2.61860949760877e-172	0.888024610939509	0.921105562683173	0.916779749848718	7.05431849591639e-184
349	CTT1	CTT1	0.4	1	30	458	Big-FISH	Fixed	FALSE	0.289268978513091	1.74204540043943	0.793846764820814	1.48027136434989e-100	0.757304501019912	0.8254334864129	0.819718417280816	1.97678359924926e-112
350	CTT1	CTT1	0.4	1	30	458	Big-FISH	Fixed	TRUE	0.524980462224312	0.74490018484656	0.956739293045975	1.23083022999559e-246	0.948237826386487	0.963870364919332	0.957862313777621	3.48398971756939e-249
351	CTT1	CTT1	0.4	1	30	458	Big-FISH	Variable	FALSE	0.575471318460524	3.71732471182783	0.896335757425793	3.52856145223844e-163	0.876711878569735	0.912980918482731	0.909850737193413	2.5840364162501e-176
352	CTT1	CTT1	0.4	1	30	458	Big-FISH	Variable	TRUE	0.802420747031704	2.74372130209218	0.958415198948971	1.82795205482728e-250	0.950234700246969	0.965274917926664	0.96250452029057	1.64727350473809e-260
353	CTT1	CTT1	0.4	1	35	683	NeuertLab	Fixed	FALSE	0.417895457239954	4.22199905557264	0.902453427882395	2.90239378296959e-251	0.887520388387126	0.915492685990027	0.901195617666043	1.82039937883713e-249
354	CTT1	CTT1	0.4	1	35	683	NeuertLab	Fixed	TRUE	0.526401847588458	4.45482269080503	0.96553803935604	0	0.960059638358872	0.97027639340147	0.96670885708907	0
355	CTT1	CTT1	0.4	1	35	683	NeuertLab	Variable	FALSE	0.344171207477495	2.6260521635677	0.865885459644527	4.89105643954563e-207	0.845808083341521	0.883513538449638	0.876629765938794	1.53020755137433e-218
356	CTT1	CTT1	0.4	1	35	683	NeuertLab	Variable	TRUE	0.398847381577159	1.41812429644099	0.866313335851938	1.7805610776696e-207	0.846294737402206	0.883888674154059	0.866550916074431	1.01444609115284e-207
357	CTT1	CTT1	0.4	1	35	683	Big-FISH	Fixed	FALSE	0.252584497560444	0.222483814939649	0.741240915110638	5.22546413358661e-120	0.705449487833874	0.773261462661664	0.75355881566818	3.47421270708919e-126
358	CTT1	CTT1	0.4	1	35	683	Big-FISH	Fixed	TRUE	0.43113882344263	-0.0660071836264484	0.89834559082149	1.75740536285358e-245	0.882822430817231	0.911908526501794	0.89740118238358	3.46126900267104e-244
359	CTT1	CTT1	0.4	1	35	683	Big-FISH	Variable	FALSE	0.403608728163223	3.81920755424677	0.851393618953173	5.21097275432044e-193	0.829345188935486	0.870794611104069	0.859883025812564	4.90344858419083e-201
360	CTT1	CTT1	0.4	1	35	683	Big-FISH	Variable	TRUE	0.641427009638458	2.7302661581536	0.964967400157211	0	0.959400158705013	0.969783008152505	0.965247592457712	0
361	CTT1	CTT1	0.4	1	40	526	NeuertLab	Fixed	FALSE	0.509921001864358	3.95097976432227	0.946612475691553	8.83592150876541e-260	0.93694515070997	0.954832206438218	0.953864584882832	5.67373295143093e-276
362	CTT1	CTT1	0.4	1	40	526	NeuertLab	Fixed	TRUE	0.611798245282143	3.06330749921377	0.975741201631306	0	0.971270612626202	0.979523347172895	0.979659299408158	0
363	CTT1	CTT1	0.4	1	40	526	NeuertLab	Variable	FALSE	0.45200480802585	3.11538056958938	0.907325795306228	2.5042021194242e-199	0.890943055581293	0.921349851482191	0.921568692368359	1.78435005363348e-217
364	CTT1	CTT1	0.4	1	40	526	NeuertLab	Variable	TRUE	0.589603293804146	2.97662928598599	0.975242067361497	0	0.970680859242443	0.979101208880603	0.978953401432738	0
365	CTT1	CTT1	0.4	1	40	526	Big-FISH	Fixed	FALSE	0.311940240289863	1.05301801996676	0.885103550339649	3.4119456697259e-176	0.865070317772729	0.902318196287159	0.884417710180789	1.47611317054041e-175
366	CTT1	CTT1	0.4	1	40	526	Big-FISH	Fixed	TRUE	0.5156040031398	0.23585751741264	0.953117111299344	3.46267326584315e-274	0.94459411024136	0.960355761331641	0.951560601443032	1.46456961800636e-270
367	CTT1	CTT1	0.4	1	40	526	Big-FISH	Variable	FALSE	0.487148033820251	3.19013253639571	0.929071804594184	1.77713639650665e-228	0.916364709257683	0.939908791422945	0.926626054862628	9.20287329230777e-225
368	CTT1	CTT1	0.4	1	40	526	Big-FISH	Variable	TRUE	0.667908196471844	2.83196275649657	0.967595180817372	2.22433245995754e-315	0.961652520640304	0.972629763851817	0.969527406406968	2.96439387504748e-322
369	CTT1	CTT1	0.4	1	45	401	NeuertLab	Fixed	FALSE	0.620859836438504	2.40643267738026	0.965028443967683	4.11887976328415e-234	0.95759637135174	0.971177078464472	0.982995310852865	8.36997139972997e-296
370	CTT1	CTT1	0.4	1	45	401	NeuertLab	Fixed	TRUE	0.665646794542938	2.3494413481652	0.972002649872187	4.439388087725e-253	0.966027094654209	0.976939482277297	0.985235868950205	5.9992857322247e-308
371	CTT1	CTT1	0.4	1	45	401	NeuertLab	Variable	FALSE	0.596216790823035	2.33176283080194	0.955237392927977	3.74009268131215e-213	0.945781960784465	0.963075124277305	0.976835871624761	2.74302591654921e-269
372	CTT1	CTT1	0.4	1	45	401	NeuertLab	Variable	TRUE	0.616837004067632	2.2628353643844	0.957230753032006	5.16899493727498e-217	0.948185229935594	0.964725752771933	0.972390980090515	2.84482641854725e-254
373	CTT1	CTT1	0.4	1	45	401	Big-FISH	Fixed	FALSE	0.501488109448791	0.805864567750382	0.926360966878137	2.67577132771659e-171	0.911083212909902	0.939097339859911	0.94101461143714	7.12374641273872e-190
374	CTT1	CTT1	0.4	1	45	401	Big-FISH	Fixed	TRUE	0.642768828127628	0.376953491818042	0.963757891353558	4.47981571802693e-231	0.956061841441135	0.970126516023378	0.969355214668272	2.29306759245686e-245
375	CTT1	CTT1	0.4	1	45	401	Big-FISH	Variable	FALSE	0.662923665578692	2.07488589037104	0.950996795933666	1.69376905580443e-205	0.940672780893458	0.959561680141766	0.958222724810751	5.29245166774569e-219
376	CTT1	CTT1	0.4	1	45	401	Big-FISH	Variable	TRUE	0.780749256904464	1.74622727304974	0.975466884622468	2.2578424269838e-264	0.970219545154731	0.97979911864302	0.976475782296599	5.74250427064908e-268
377	CTT1	CTT1	0.4	1	4	548	NeuertLab	Fixed	FALSE	0.858647654910159	0.030634354424703	0.967070081523674	0	0.961166351786776	0.972089063349661	0.954289512222011	1.50551714838226e-288
378	CTT1	CTT1	0.4	1	4	548	NeuertLab	Fixed	TRUE	0.937728356876745	0.00773409491798854	0.974894957046817	0	0.970372954677011	0.978734211301592	0.960715342502731	4.00429939578849e-306
379	CTT1	CTT1	0.4	1	4	548	NeuertLab	Variable	FALSE	0.821851191441089	0.115983141514014	0.932391637832802	1.80932524023309e-243	0.920521901865791	0.942541711894743	0.921363008223427	3.16291529489568e-226
380	CTT1	CTT1	0.4	1	4	548	NeuertLab	Variable	TRUE	0.875036107067598	0.0905330470380791	0.94187782954887	8.10862210367345e-261	0.931614608470315	0.950640115420094	0.933650537665024	1.27540205316746e-245
381	CTT1	CTT1	0.4	1	4	548	Big-FISH	Fixed	FALSE	0.629402666305983	-0.00940908010044126	0.894455177508393	5.40623211723746e-193	0.876351264373772	0.910035513496273	0.821428062136003	2.85550746440234e-135
382	CTT1	CTT1	0.4	1	4	548	Big-FISH	Fixed	TRUE	0.71412809803866	-0.0314610146698129	0.907579237435735	6.33758157901972e-208	0.891597658126903	0.921302702596677	0.84045563655202	2.08719418633491e-147
383	CTT1	CTT1	0.4	1	4	548	Big-FISH	Variable	FALSE	0.625507688062044	0.0823999472064503	0.900523400035169	1.22650524991134e-199	0.883396292549362	0.915248030361703	0.916095314565918	7.3208171585842e-219
384	CTT1	CTT1	0.4	1	4	548	Big-FISH	Variable	TRUE	0.784418330178937	0.00786601510498246	0.934790472731227	1.31916487523553e-247	0.923325179980973	0.94459073519949	0.919413044980835	1.92641453974538e-223
385	CTT1	CTT1	0.4	1	50	325	NeuertLab	Fixed	FALSE	0.665884509037385	0.818846459497963	0.963532884823423	5.44222573645034e-187	0.954830676099859	0.970583776428099	0.978417528000249	2.9451641754785e-223
386	CTT1	CTT1	0.4	1	50	325	NeuertLab	Fixed	TRUE	0.763040126887067	0.315104407920105	0.97950337478985	7.69972418452424e-227	0.974562859300705	0.983492343363304	0.983787793528162	3.88183622237311e-243
387	CTT1	CTT1	0.4	1	50	325	NeuertLab	Variable	FALSE	0.749843425345858	0.906506959430236	0.97625414205625	1.24001047611579e-216	0.970542085203215	0.980869351604401	0.986421763320204	1.76055467408388e-255
388	CTT1	CTT1	0.4	1	50	325	NeuertLab	Variable	TRUE	0.802832281580856	0.841299850170123	0.985448833963086	1.16279434643185e-250	0.981928331248218	0.988287568096759	0.991011675953529	2.95415191468904e-284
389	CTT1	CTT1	0.4	1	50	325	Big-FISH	Fixed	FALSE	0.350792107950628	0.331471102056477	0.879314380738353	4.37263733271783e-106	0.85202948112466	0.901834777338051	0.85748143794591	3.12491568734673e-95
390	CTT1	CTT1	0.4	1	50	325	Big-FISH	Fixed	TRUE	0.555795173411756	-0.263736530472303	0.928997531203838	1.73981633525154e-141	0.912421672057372	0.942530372668584	0.887447035120548	1.11281297149058e-110
391	CTT1	CTT1	0.4	1	50	325	Big-FISH	Variable	FALSE	0.577207086797979	2.00943882460161	0.947891163953112	1.6442848126956e-162	0.935578807722909	0.957901529680561	0.966332417392336	1.70649296546703e-192
392	CTT1	CTT1	0.4	1	50	325	Big-FISH	Variable	TRUE	0.857042990609708	0.899689743178445	0.982231656298516	9.18668073588873e-237	0.977941438729653	0.985693495456708	0.984461354295398	4.32787634509917e-246
393	CTT1	CTT1	0.4	1	55	419	NeuertLab	Fixed	FALSE	0.773821925197981	0.950576376460646	0.983689376362774	8.3577974485865e-313	0.980267237899586	0.986522072508245	0.991505695269395	0
394	CTT1	CTT1	0.4	1	55	419	NeuertLab	Fixed	TRUE	0.814454026467036	0.763532579204963	0.989662580157336	0	0.987485775827302	0.99146236374958	0.99436944046387	0
395	CTT1	CTT1	0.4	1	55	419	NeuertLab	Variable	FALSE	0.678041516872063	0.817362629853099	0.957608435620184	1.6708176446776e-227	0.948855328306437	0.964890488428813	0.976828501224706	2.53637836053709e-281
396	CTT1	CTT1	0.4	1	55	419	NeuertLab	Variable	TRUE	0.755275577617133	0.678761398639826	0.972384757213585	1.22746407984874e-265	0.96663069058281	0.97715814044388	0.985732341607215	0
397	CTT1	CTT1	0.4	1	55	419	Big-FISH	Fixed	FALSE	0.4626463324946	0.357801135811797	0.901148838941514	1.84135006124033e-153	0.881443847780261	0.91772192702996	0.883769226943621	1.28148222599479e-139
398	CTT1	CTT1	0.4	1	55	419	Big-FISH	Fixed	TRUE	0.566935981553119	0.13670096218512	0.901411753817147	1.08736124742045e-153	0.881755912444294	0.917942664947915	0.895135493203863	2.13062811919572e-148
399	CTT1	CTT1	0.4	1	55	419	Big-FISH	Variable	FALSE	0.695027256989737	1.7623195072718	0.966516537179081	1.85956275175897e-248	0.959564802243822	0.972290010602619	0.972819161242903	4.71002581799032e-267
400	CTT1	CTT1	0.4	1	55	419	Big-FISH	Variable	TRUE	0.873254463504208	0.994489556436886	0.984512512564829	1.86300989163138e-317	0.981261445234569	0.987203175334804	0.98688507770743	0
401	CTT1	CTT1	0.4	1	6	688	NeuertLab	Fixed	FALSE	0.845442424354232	0.114710905040606	0.98181014205317	0	0.978902204829249	0.984320450134581	0.980372454926068	0
402	CTT1	CTT1	0.4	1	6	688	NeuertLab	Fixed	TRUE	0.884257459025411	0.0762492686863809	0.989076534350581	0	0.987322814359977	0.990588799388897	0.984660792633868	0
403	CTT1	CTT1	0.4	1	6	688	NeuertLab	Variable	FALSE	0.806692987897116	0.176615640502467	0.974351800104976	0	0.970269415734227	0.977879914991273	0.975956181827759	0
404	CTT1	CTT1	0.4	1	6	688	NeuertLab	Variable	TRUE	0.890145951400495	0.180793429076396	0.98659280161521	0	0.984443446628507	0.988446922078014	0.981557996837991	0
405	CTT1	CTT1	0.4	1	6	688	Big-FISH	Fixed	FALSE	0.26641042525777	0.141483839700331	0.815945275560782	2.09265927671317e-165	0.789339790795519	0.839492015391772	0.819642321684437	3.97260832195858e-168
406	CTT1	CTT1	0.4	1	6	688	Big-FISH	Fixed	TRUE	0.312074213339469	0.131908653157282	0.839521796283703	6.46880749753856e-184	0.815978988289806	0.860284375455025	0.842384339041684	2.29010080501262e-186
407	CTT1	CTT1	0.4	1	6	688	Big-FISH	Variable	FALSE	0.880441490673657	0.269247180452132	0.983231573755778	0	0.980548644596613	0.985547146437571	0.97446225734611	0
408	CTT1	CTT1	0.4	1	6	688	Big-FISH	Variable	TRUE	0.937946784164072	0.245607638470725	0.983205084599634	0	0.980517958839364	0.98552428850235	0.974156998254775	0
409	CTT1	CTT1	0.4	1	8	424	NeuertLab	Fixed	FALSE	0.749000091725008	0.966835817102403	0.972812583215274	3.27857955519181e-270	0.967183144860118	0.977487393027259	0.988426359868074	0
410	CTT1	CTT1	0.4	1	8	424	NeuertLab	Fixed	TRUE	0.783081150972581	0.653851187303603	0.982051422446389	7.73463372937665e-308	0.978313953626162	0.98514959465419	0.990804903527866	0
411	CTT1	CTT1	0.4	1	8	424	NeuertLab	Variable	FALSE	0.718818288730906	1.05101866347379	0.964776833913345	7.4886798848832e-247	0.957519338335775	0.970812928987913	0.983724810787974	9.92419386235878e-317
412	CTT1	CTT1	0.4	1	8	424	NeuertLab	Variable	TRUE	0.76982951928558	0.651458909725757	0.977985591584424	2.58766264627564e-289	0.973412843275706	0.981779130542739	0.986792200408622	0
413	CTT1	CTT1	0.4	1	8	424	Big-FISH	Fixed	FALSE	0.218462678686846	0.0683623058793153	0.819159117763526	6.27276207166275e-104	0.785178551988387	0.848221615790424	0.854282673790346	5.53390661462021e-122
414	CTT1	CTT1	0.4	1	8	424	Big-FISH	Fixed	TRUE	0.291299321756179	0.0297458086103406	0.841533181973329	6.35928403760997e-115	0.811320726573339	0.867262362813088	0.870325527237843	6.85242911078912e-132
415	CTT1	CTT1	0.4	1	8	424	Big-FISH	Variable	FALSE	0.68962530045775	1.04545441723313	0.979437006621751	1.69636394171753e-295	0.975161954879324	0.982982588467566	0.981473844163204	5.81233167817863e-305
416	CTT1	CTT1	0.4	1	8	424	Big-FISH	Variable	TRUE	0.884123283273057	0.646131864806018	0.985816501392982	0	0.982856261332886	0.988268615671184	0.983794946769087	4.01935050972388e-317
417	CTT1	CTT1	0.4	2	0	396	NeuertLab	Fixed	FALSE	0.87993353314653	0.0446865797423723	0.975709781687912	6.33855674036225e-262	0.970477400007793	0.98002421324097	0.940374289880018	1.27154058037105e-186
418	CTT1	CTT1	0.4	2	0	396	NeuertLab	Fixed	TRUE	0.900852023168177	0.039637289047489	0.97786622781399	8.71565031079267e-270	0.97309204197019	0.981801159326902	0.940201823505079	2.20758149148545e-186
419	CTT1	CTT1	0.4	2	0	396	NeuertLab	Variable	FALSE	0.906418168817961	0.100590825273782	0.969245412276511	5.16099073236482e-242	0.96264686073058	0.974693338715335	0.912293486588015	7.7104626863107e-155
420	CTT1	CTT1	0.4	2	0	396	NeuertLab	Variable	TRUE	0.926758363752669	0.113310503142295	0.964369452789134	1.24047006958315e-229	0.95674771737603	0.970668250720431	0.893173216261225	8.11320695388031e-139
421	CTT1	CTT1	0.4	2	0	396	Big-FISH	Fixed	FALSE	0.76158883087662	-0.0423938231363138	0.958726516196428	2.68025811768878e-217	0.949928467768973	0.966005613854809	0.801720921237217	4.29808777062586e-90
422	CTT1	CTT1	0.4	2	0	396	Big-FISH	Fixed	TRUE	0.763858039826538	-0.0335477543485159	0.960685711392732	2.24931028024782e-221	0.95229512272923	0.967624991457929	0.820533548799401	9.61913200374928e-98
423	CTT1	CTT1	0.4	2	0	396	Big-FISH	Variable	FALSE	0.813381831661384	-0.0352925731143247	0.929223209807203	1.92517972570635e-172	0.914410907631959	0.941550317137951	0.799736204168916	2.46705728441718e-89
424	CTT1	CTT1	0.4	2	0	396	Big-FISH	Variable	TRUE	0.835087366462816	-0.0388974598495332	0.940400573715629	1.1688384316559e-186	0.927839996273925	0.950830549285584	0.82978413118775	7.66015229998894e-102
425	CTT1	CTT1	0.4	2	10	644	NeuertLab	Fixed	FALSE	0.709924875730937	1.17228549087974	0.977097937833114	0	0.973313999960873	0.980350675371898	0.981758815887726	0
426	CTT1	CTT1	0.4	2	10	644	NeuertLab	Fixed	TRUE	0.800078329706292	0.843892431380997	0.986695421757883	0	0.984484761055637	0.988592911035803	0.989787108310394	0
427	CTT1	CTT1	0.4	2	10	644	NeuertLab	Variable	FALSE	0.676067354010928	1.13219660065237	0.968653314518182	0	0.963499892375897	0.973089101232444	0.975726635575082	0
428	CTT1	CTT1	0.4	2	10	644	NeuertLab	Variable	TRUE	0.692551176040211	0.472760935004748	0.934845256658273	6.56578873007954e-291	0.924347349796747	0.943928872106649	0.935884829979057	4.46094211158616e-293
429	CTT1	CTT1	0.4	2	10	644	Big-FISH	Fixed	FALSE	0.444980179680802	0.648607595860962	0.912049165756023	1.00017024718161e-250	0.898071784627008	0.924186391619158	0.916864279151534	3.15674594739057e-258
430	CTT1	CTT1	0.4	2	10	644	Big-FISH	Fixed	TRUE	0.608095896426721	0.165208490191125	0.952301560897613	0	0.944535634246168	0.959003054575227	0.949258554318611	0
431	CTT1	CTT1	0.4	2	10	644	Big-FISH	Variable	FALSE	0.770283575174435	1.45609518077667	0.972769174572994	0	0.968281501327726	0.976629450953894	0.97703332210186	0
432	CTT1	CTT1	0.4	2	10	644	Big-FISH	Variable	TRUE	0.850876557191395	1.3490347840155	0.97926349527909	0	0.975832982853309	0.98221143000319	0.980495881207758	0
433	CTT1	CTT1	0.4	2	15	363	NeuertLab	Fixed	FALSE	0.581487752945399	3.39468251717564	0.951779460849665	2.45675320782587e-187	0.94103962454415	0.960602705828243	0.956913485341758	5.87756927489879e-196
434	CTT1	CTT1	0.4	2	15	363	NeuertLab	Fixed	TRUE	0.676249905777174	2.97842686909454	0.973254768630312	1.07924722580477e-232	0.967217646389233	0.978192433085892	0.97592378170096	7.88156071604797e-241
435	CTT1	CTT1	0.4	2	15	363	NeuertLab	Variable	FALSE	0.5389412377684	3.69011182381716	0.905613639386057	1.52436722231606e-136	0.885196399042777	0.922548956233475	0.907346368351007	6.32505881378395e-138
436	CTT1	CTT1	0.4	2	15	363	NeuertLab	Variable	TRUE	0.559085669560991	2.93225154762068	0.886103588533232	1.30231818002566e-122	0.861772150933686	0.906367503075266	0.902979749927303	1.71184984064509e-134
437	CTT1	CTT1	0.4	2	15	363	Big-FISH	Fixed	FALSE	0.398734176855336	1.22373331547267	0.859443888968437	3.15332009866246e-107	0.829930737724273	0.884159657032191	0.854532949374352	9.68432416006187e-105
438	CTT1	CTT1	0.4	2	15	363	Big-FISH	Fixed	TRUE	0.577989865697955	0.404698902911035	0.924013600423738	8.49954274512748e-153	0.907383112199916	0.937755332787378	0.918263096846886	2.60677031917304e-147
439	CTT1	CTT1	0.4	2	15	363	Big-FISH	Variable	FALSE	0.685751669212509	2.93983306932687	0.944074728654938	5.05456627299053e-176	0.931678937708906	0.954274733903826	0.952160101092121	6.08455477777413e-188
440	CTT1	CTT1	0.4	2	15	363	Big-FISH	Variable	TRUE	0.795586859524144	2.68993844086803	0.959845036944458	2.29898675735132e-201	0.950856361002533	0.967217256048128	0.96120043168669	5.28986982732332e-204
441	CTT1	CTT1	0.4	2	1	1487	NeuertLab	Fixed	FALSE	0.750461097964713	0.078012629983792	0.961045560832889	0	0.956962798405302	0.964747985318877	0.953879744339688	0
442	CTT1	CTT1	0.4	2	1	1487	NeuertLab	Fixed	TRUE	0.813848051574489	0.0483783414817105	0.929969071480614	0	0.922757515393229	0.936529563586435	0.906718573594086	0
443	CTT1	CTT1	0.4	2	1	1487	NeuertLab	Variable	FALSE	0.806285759522811	0.118522399806979	0.970302826600995	0	0.967174064889262	0.973137446651985	0.927741025050425	0
444	CTT1	CTT1	0.4	2	1	1487	NeuertLab	Variable	TRUE	0.891577849509179	0.0864543764725488	0.946801734616954	0	0.941270804411703	0.951824705767459	0.891647482019895	0
445	CTT1	CTT1	0.4	2	1	1487	Big-FISH	Fixed	FALSE	0.472401581280953	0.0313622747323053	0.892880242141881	0	0.882082750411912	0.902740118266569	0.779613487420441	4.03303265869471e-304
446	CTT1	CTT1	0.4	2	1	1487	Big-FISH	Fixed	TRUE	0.58605324839109	0.00034130361898799	0.924257899665052	0	0.916483675631154	0.931334378570632	0.789058489580856	1.52321486032025e-316
447	CTT1	CTT1	0.4	2	1	1487	Big-FISH	Variable	FALSE	0.589839740298256	0.139031524082578	0.937354186179523	0	0.930875887039762	0.94324318694039	0.853356843452543	0
448	CTT1	CTT1	0.4	2	1	1487	Big-FISH	Variable	TRUE	0.840380895328128	0.0621600868342178	0.941324830999515	0	0.935243417531902	0.946850812454859	0.824969597351316	0
449	CTT1	CTT1	0.4	2	20	1732	NeuertLab	Fixed	FALSE	0.421463259785963	0.227349719491043	0.886796924368928	0	0.876298061555946	0.896453899488369	0.882283617747089	0
450	CTT1	CTT1	0.4	2	20	1732	NeuertLab	Fixed	TRUE	0.553800412318814	2.46646883372988	0.957109689167906	0	0.952969341374647	0.960892839945292	0.95118345672657	0
451	CTT1	CTT1	0.4	2	20	1732	NeuertLab	Variable	FALSE	0.341334435532147	-1.44044969925909	0.856487316943715	0	0.84341072420333	0.868549767590791	0.845392965594035	0
452	CTT1	CTT1	0.4	2	20	1732	NeuertLab	Variable	TRUE	0.423968469775476	1.122573031802	0.836002799325229	0	0.821239423273203	0.849647562920784	0.828934556480586	0
453	CTT1	CTT1	0.4	2	20	1732	Big-FISH	Fixed	FALSE	0.204094734838495	1.30094124336234	0.621771263014332	7.71779431041689e-186	0.59200790375059	0.649840925520776	0.594181687707235	8.1387290255365e-166
454	CTT1	CTT1	0.4	2	20	1732	Big-FISH	Fixed	TRUE	0.474592001139286	-0.438736879400707	0.865486940719514	0	0.853165517777447	0.876843140487032	0.840009139292203	0
455	CTT1	CTT1	0.4	2	20	1732	Big-FISH	Variable	FALSE	0.515304764142984	7.94063322475502	0.734036815677303	4.70957584346965e-293	0.711536434410492	0.755033344002144	0.666689049285141	4.24346119828983e-223
456	CTT1	CTT1	0.4	2	20	1732	Big-FISH	Variable	TRUE	0.554116434216493	13.0531678550229	0.65021729185287	1.06682984392475e-208	0.622170890521236	0.676596853758935	0.564878024210832	1.42732185207024e-146
457	CTT1	CTT1	0.4	2	25	122	NeuertLab	Fixed	FALSE	0.484828003514145	3.84054545750905	0.937692386708635	6.28714888799622e-57	0.911937887899892	0.956087760791938	0.922279603110882	2.27537540479651e-51
458	CTT1	CTT1	0.4	2	25	122	NeuertLab	Fixed	TRUE	0.625339178338405	1.59153257853747	0.970333745747434	7.62875054520646e-76	0.957777372219181	0.979195722995443	0.959973693702185	3.58614811711355e-68
459	CTT1	CTT1	0.4	2	25	122	NeuertLab	Variable	FALSE	0.416308124900107	5.65455934509116	0.824299700206312	1.97613785807911e-31	0.757539770422122	0.87399556279258	0.819345966113559	8.95423932473604e-31
460	CTT1	CTT1	0.4	2	25	122	NeuertLab	Variable	TRUE	0.55033613435589	2.32954126484603	0.9646238304164	2.49019913260032e-71	0.949712391067545	0.97516999291163	0.957610860280553	1.04422038627967e-66
461	CTT1	CTT1	0.4	2	25	122	Big-FISH	Fixed	FALSE	0.325854601371908	2.72203353540009	0.880170893483057	1.20622177314689e-40	0.832693127034387	0.914801918611551	0.87550521264638	1.03341490536962e-39
462	CTT1	CTT1	0.4	2	25	122	Big-FISH	Fixed	TRUE	0.611190058298014	0.943962233271045	0.946160859313342	1.26379090511142e-60	0.923769046255766	0.962104941470786	0.9232004874838	1.14423519699704e-51
463	CTT1	CTT1	0.4	2	25	122	Big-FISH	Variable	FALSE	0.431686701456948	6.58654131403779	0.893644150030567	1.42223710338595e-43	0.851081838128143	0.924537639435841	0.884315778143073	1.65775125819053e-41
464	CTT1	CTT1	0.4	2	25	122	Big-FISH	Variable	TRUE	0.728822786925907	3.824269185877	0.956853539024166	2.95448374462998e-66	0.938768917052426	0.969680391891598	0.952363920773544	9.81938757187167e-64
465	CTT1	CTT1	0.4	2	2	211	NeuertLab	Fixed	FALSE	0.722309012413135	0.0941951471029604	0.954793265581785	4.46687390305543e-112	0.941090083298614	0.965365790578594	0.955600519412644	7.08989913833247e-113
466	CTT1	CTT1	0.4	2	2	211	NeuertLab	Fixed	TRUE	0.827931742903862	0.0661607479770241	0.9522917903161	1.08961054205393e-109	0.937854460295416	0.963438394785405	0.938884853850887	9.3368428167658e-99
467	CTT1	CTT1	0.4	2	2	211	NeuertLab	Variable	FALSE	0.849728473779484	0.122470483343689	0.970326664277661	7.86743115537552e-131	0.961238641239188	0.977308554362263	0.906477770821275	3.37570164103753e-80
468	CTT1	CTT1	0.4	2	2	211	NeuertLab	Variable	TRUE	0.910085743351259	0.158436273797412	0.933867569943721	2.72688894395593e-95	0.914100070811493	0.949206836671836	0.83543165244881	3.07173044633547e-56
469	CTT1	CTT1	0.4	2	2	211	Big-FISH	Fixed	FALSE	0.43809758192043	-0.00158133397564044	0.898118842315072	1.65244275948279e-76	0.868392963558631	0.921412987893362	0.814607966605515	2.44164211547035e-51
